Home Assistant notifications (Log started: 2017-09-28T03:17:15.939811+00:00),,,,
--------------------------------------------------------------------------------,,,,

65.9,43.0,-3.45,0.51,-2.93
66.1,43.0,-2.58,0.55,-2.97
66.1,43.0,-1.68,0.55,-2.97
66.1,43.0,-0.7,0.55,-2.97
66.1,43.0,0.32,0.55,-2.97
66.1,43.0,1.05,0.55,-2.97
66.3,43.0,1.81,0.51,-3.0
66.5,43.5,2.58,2.83,-3.01
66.5,43.5,3.37,2.83,-3.01
66.5,43.5,4.16,2.83,-3.01
66.7,45.6,4.96,0.82,-2.88
66.9,45.6,5.77,2.49,-2.82
66.9,45.6,6.57,2.49,-2.82
66.9,45.6,7.37,2.49,-2.82
66.9,45.6,8.17,2.49,-2.82
66.9,45.6,8.97,2.49,-2.82
66.9,45.6,9.77,2.49,-2.82
66.9,45.6,10.56,2.49,-2.82
66.7,45.6,11.35,-0.33,-2.78
66.7,45.6,12.14,-0.33,-2.78
66.5,48.9,12.92,-1.05,-2.42
66.5,48.9,13.69,-1.05,-2.42
66.5,48.9,14.47,-1.05,-2.42
66.5,48.9,15.23,-1.05,-2.42
66.3,48.9,15.99,-0.75,-2.34
66.3,48.9,16.74,-0.75,-2.34
66.3,48.9,17.49,-0.75,-2.34
66.1,48.9,18.23,-0.63,-2.29
66.1,48.9,18.96,-0.63,-2.29
66.1,48.9,19.68,-0.63,-2.29
66.1,48.9,20.4,-0.63,-2.29
66.1,48.9,21.11,-0.63,-2.29
66.1,55.8,21.81,-0.63,-1.81
65.9,55.8,22.5,-0.42,-1.56
65.9,55.8,23.18,-0.42,-1.56
65.9,55.8,23.85,-0.42,-1.56
65.9,55.8,24.51,-0.42,-1.56
65.7,55.8,25.16,-0.56,-1.42
65.7,55.8,25.79,-0.56,-1.42
65.7,55.8,26.42,-0.56,-1.42
65.7,55.8,27.04,-0.56,-1.42
65.7,55.8,27.64,-0.56,-1.42
65.7,55.8,28.23,-0.56,0.14
65.5,55.8,28.81,-0.41,0.99
65.5,61.1,29.37,-0.41,1.68
65.5,61.1,29.92,-0.41,1.94
65.5,61.1,30.45,-0.41,2.02
65.5,61.1,30.97,-0.41,2.08
65.5,61.1,31.48,-0.41,2.13
65.5,61.1,31.96,-0.41,2.18
65.5,61.1,32.44,-0.41,2.21
65.5,61.1,32.89,-0.41,2.24
65.5,61.1,33.33,-0.41,2.27
65.5,61.1,33.75,-0.41,2.3
65.5,61.1,34.15,-0.41,2.32
65.5,61.1,34.53,-0.41,2.34
65.5,61.1,34.9,-0.41,2.36
65.5,64.2,35.24,-0.41,2.76
65.5,64.2,35.57,-0.41,2.79
65.5,64.2,35.87,-0.41,2.8
65.5,64.2,36.16,-0.41,2.81
65.5,64.2,36.42,-0.41,2.83
65.5,64.2,36.66,-0.41,2.83
65.5,64.1,36.88,-0.41,2.84
65.5,64.1,37.08,-0.41,2.84
65.5,64.1,37.26,-0.41,2.84
65.5,64.1,37.41,-0.41,2.85
65.5,64.1,37.54,-0.41,2.85
65.5,64.1,37.65,-0.41,2.86
65.5,62.2,37.74,-0.41,2.65
65.5,62.2,37.8,-0.41,2.63
65.5,62.2,37.84,-0.41,2.63
65.5,62.2,37.86,-0.41,2.63
65.5,62.2,37.85,-0.41,2.63
65.5,62.2,37.82,-0.41,2.63
65.5,62.2,37.77,-0.41,2.63
65.7,62.2,37.69,0.07,2.6
65.7,62.2,37.59,0.07,2.59
65.7,62.2,37.47,0.07,2.59
65.9,62.2,37.32,0.71,2.56
65.9,62.2,37.16,0.71,2.55
65.9,62.2,36.97,0.71,2.54
66.1,64.2,36.75,0.73,2.77
66.1,64.2,36.52,0.73,2.76
66.1,64.2,36.27,0.73,2.75
66.3,64.2,35.99,0.99,2.71
66.3,64.2,35.69,0.99,2.7
66.3,64.2,35.38,0.99,2.69
66.5,64.5,35.04,0.77,2.68
66.5,64.5,34.68,0.77,2.67
66.5,64.5,34.31,0.77,2.65
66.5,64.5,33.91,0.77,2.63
66.7,64.5,33.5,0.63,2.58
66.7,64.5,33.07,0.63,2.55
66.9,65.8,32.62,0.92,2.67
66.9,65.8,32.16,0.92,2.63
66.9,65.8,31.67,0.92,2.59
66.9,65.8,31.18,0.92,2.55
66.9,65.8,30.66,0.92,2.5
67.1,65.8,30.13,0.55,2.42
67.1,65.8,29.59,0.55,2.33
67.3,65.8,29.03,1.05,2.2
67.3,65.8,28.46,1.05,2.01
67.3,66.3,27.87,1.05,0.33
67.5,66.3,27.28,0.82,0.09
67.5,66.3,26.67,0.82,0.09
67.5,65.7,26.04,0.82,-0.07
67.7,65.7,25.41,0.67,-0.17
67.7,65.7,24.76,0.67,-0.17
67.7,65.7,24.11,0.67,-0.17
67.7,65.7,23.44,0.67,-0.17
67.9,65.7,22.76,0.65,-0.23
67.9,65.7,22.07,0.65,-0.23
67.9,65.7,21.38,0.65,-0.23
67.9,65.7,20.67,0.65,-0.23
68.1,65.7,19.96,0.57,-0.27
68.1,65.7,19.24,0.57,-0.27
68.1,65.7,18.51,0.57,-0.27
68.1,65.7,17.77,0.57,-0.27
68.1,65.1,17.02,0.57,-0.33
68.1,65.1,16.27,0.57,-0.33
68.3,65.1,15.86,0.42,-0.37
68.3,65.1,15.1,0.42,-0.37
68.3,65.1,14.33,0.42,-0.37
68.3,65.1,13.55,0.42,-0.37
68.3,65.1,12.77,0.42,-0.37
68.3,65.1,11.98,0.42,-0.37
68.3,65.1,11.19,0.42,-0.37
68.3,63.7,10.39,0.42,-0.48
68.3,63.7,9.6,0.42,-0.48
68.3,63.7,8.79,0.42,-0.48
68.3,63,7.99,0.42,-0.58
68.3,63,7.18,0.42,-0.58
68.3,63,6.38,0.42,-0.58
68.3,63,5.57,0.42,-0.58
68.3,63,4.76,0.42,-0.58
68.3,63,3.96,0.42,-0.58
68.3,63,3.16,0.42,-0.58
68.3,63,2.37,0.42,-0.58
68.3,63,1.6,0.42,-0.58
68.3,60.4,0.85,0.42,-0.8
68.3,60.4,0.13,0.42,-0.8
68.3,60.4,-1.0,0.42,-0.8
68.3,60.4,-1.95,0.42,-0.8
68.3,60.4,-2.84,0.42,-0.8
68.3,60.4,-3.71,0.42,-0.8
68.3,60.4,-4.57,0.42,-0.8
68.3,60.4,-5.42,0.42,-0.8
68.3,60.4,-6.28,0.42,-0.8
68.3,60.4,-7.13,0.42,-0.8
68.3,60.4,-7.98,0.42,-0.8
68.3,60.4,-8.83,0.42,-0.8
68.3,60.4,-9.68,0.42,-0.8
68.3,56.8,-10.52,0.42,-1.15
68.3,56.8,-11.37,0.42,-1.15
68.3,56.8,-12.21,0.42,-1.15
68.3,56.8,-13.05,0.42,-1.15
68.3,56.8,-13.89,0.42,-1.15
68.3,56.8,-14.72,0.42,-1.15
68.3,56.8,-15.56,0.42,-1.15
68.3,56.8,-16.39,0.42,-1.15
68.3,56.8,-17.21,0.42,-1.15
68.3,57.2,-18.04,0.42,-1.3
68.3,57.2,-18.86,0.42,-1.3
68.3,57.2,-19.68,0.42,-1.3
68.3,54.9,-20.49,0.42,-1.52
68.1,54.9,-21.3,-0.05,-1.62
68.1,54.9,-22.1,-0.05,-1.62
68.1,54.9,-22.9,-0.05,-1.62
68.1,54.9,-23.7,-0.05,-1.62
68.1,54.9,-24.49,-0.05,-1.62
68.1,54.9,-25.27,-0.05,-1.62
68.1,54.9,-26.05,-0.05,-1.62
68.1,54.9,-26.82,-0.05,-1.62
68.1,54.9,-27.58,-0.05,-1.62
68.1,54.9,-28.33,-0.05,-1.62
68.1,54.9,-29.08,-0.05,-1.62
68.1,54.9,-29.82,-0.05,-1.62
68.1,53.4,-30.56,-0.05,-1.77
68.1,53.4,-31.28,-0.05,-1.77
67.9,53.4,-31.99,-0.16,-1.83
67.9,53.4,-32.7,-0.16,-1.83
67.9,53.4,-33.39,-0.16,-1.83
67.9,53.4,-34.07,-0.16,-1.83
67.9,53.4,-34.74,-0.16,-1.83
67.9,53.4,-35.4,-0.16,-1.83
67.9,53.4,-36.05,-0.16,-1.83
67.9,53.4,-36.69,-0.16,-1.83
67.9,53.4,-37.31,-0.16,-1.83
67.7,53.4,-37.92,-0.26,-1.84
67.7,51.8,-38.51,-0.26,-1.95
67.7,51.8,-39.09,-0.26,-1.95
67.7,51.8,-39.66,-0.26,-1.95
67.7,51.8,-40.2,-0.26,-1.95
67.7,51.8,-40.73,-0.26,-1.95
67.7,51.8,-41.25,-0.26,-1.95
67.7,51.8,-41.74,-0.26,-1.95
67.5,51.8,-42.22,-0.3,-2.0
67.5,51.8,-42.68,-0.3,-2.0
67.5,52.5,-43.12,-0.3,-1.98
67.5,52.5,-43.53,-0.3,-1.98
67.5,52.5,-43.93,-0.3,-1.98
67.3,50.6,-44.3,-0.52,-2.06
67.3,50.6,-44.66,-0.52,-2.06
67.3,50.6,-44.99,-0.52,-2.06
67.3,50.6,-45.29,-0.52,-2.06
67.3,50.6,-45.58,-0.52,-2.06
67.3,50.6,-45.84,-0.52,-2.06
67.3,50.6,-46.07,-0.52,-2.06
67.3,50.6,-46.28,-0.52,-2.06
67.1,50.6,-46.46,-0.3,-2.1
67.1,50.6,-46.62,-0.3,-2.1
67.1,51.7,-46.75,-0.3,-2.05
67.1,51.7,-46.86,-0.3,-2.05
67.1,51.7,-46.94,-0.3,-2.05
67.1,49.2,-46.99,-0.3,-2.19
67.1,49.2,-47.01,-0.3,-2.19
67.1,49.2,-47.01,-0.3,-2.19
67.1,49.2,-46.98,-0.3,-2.19
67.1,49.2,-46.92,-0.3,-2.19
67.1,49.2,-46.84,-0.3,-2.19
66.9,49.2,-46.73,-0.22,-2.25
66.9,49.2,-46.6,-0.22,-2.25
66.9,49.2,-46.44,-0.22,-2.25
66.7,50.6,-46.25,-0.92,-2.18
66.7,50.6,-46.03,-0.92,-2.18
66.7,50.6,-45.8,-0.92,-2.18
66.7,48.2,-45.53,-0.92,-2.29
66.7,48.2,-45.25,-0.92,-2.29
66.5,48.2,-44.94,-0.47,-2.33
66.5,48.2,-44.6,-0.47,-2.33
66.5,48.2,-44.25,-0.47,-2.33
66.5,48.2,-43.87,-0.47,-2.33
66.5,48.2,-43.47,-0.47,-2.33
66.5,48.2,-43.05,-0.47,-2.33
66.5,48.2,-42.61,-0.47,-2.33
66.3,48.2,-42.15,-0.33,-2.34
66.3,49.6,-41.67,-0.33,-2.26
66.3,49.6,-41.17,-0.33,-2.26
66.3,49.6,-40.66,-0.33,-2.26
66.1,47.0,-40.12,-0.59,-2.43
66.1,47.0,-39.57,-0.59,-2.43
66.1,47.0,-39.01,-0.59,-2.43
66.1,47.0,-38.43,-0.59,-2.43
66.1,47.0,-37.83,-0.59,-2.43
65.9,47.0,-37.22,-0.48,-2.44
65.9,47.0,-36.6,-0.48,-2.44
65.9,47.0,-35.96,-0.48,-2.44
65.7,47.0,-35.31,-0.81,-2.44
65.7,45.9,-34.65,-0.81,-2.51
65.7,45.9,-33.98,-0.81,-2.51
65.7,45.9,-33.3,-0.81,-2.51
65.7,45.9,-32.6,-0.81,-2.51
65.5,45.9,-31.9,-0.49,-2.53
65.5,45.9,-31.18,-0.49,-2.53
65.5,45.9,-30.46,-0.49,-2.53
65.5,45.9,-29.73,-0.49,-2.53
65.5,45.9,-28.99,-0.49,-2.53
65.5,45.9,-28.24,-0.49,-2.53
65.5,45.9,-27.49,-0.49,-2.53
65.5,45.9,-26.72,-0.49,-2.53
65.5,44.4,-25.96,-0.49,-2.64
65.5,44.4,-25.18,-0.49,-2.64
65.5,44.4,-24.4,-0.49,-2.64
65.5,44.4,-23.61,-0.49,-2.64
65.5,44.4,-22.82,-0.49,-2.64
65.5,44.4,-22.02,-0.49,-2.64
65.5,44.4,-21.22,-0.49,-2.64
65.5,44.4,-20.41,-0.49,-2.64
65.5,44.4,-19.6,-0.49,-2.64
65.5,44.4,-18.78,-0.49,-2.64
65.5,44.4,-17.96,-0.49,-2.64
65.5,44.4,-17.14,-0.49,-2.64
65.5,44.4,-16.32,-0.49,-2.64
65.7,43.5,-15.49,0.11,-2.82
65.7,43.5,-14.66,0.11,-2.82
65.7,43.5,-13.82,0.11,-2.82
65.7,43.5,-12.99,0.11,-2.82
65.7,43.5,-12.15,0.11,-2.82
65.9,43.5,-11.31,0.52,-2.87
65.9,43.5,-10.47,0.52,-2.87
65.9,43.5,-9.63,0.52,-2.87
65.9,43.5,-8.78,0.52,-2.87
65.9,43.5,-7.94,0.52,-2.87
66.1,43.5,-7.09,0.5,-2.9
66.1,43.5,-6.25,0.5,-2.9
66.1,42.9,-5.4,0.5,-2.96
66.3,42.9,-4.54,0.8,-3.0
66.3,42.9,-3.69,0.8,-3.0
66.3,42.9,-2.82,0.8,-3.0
66.3,42.9,-1.94,0.8,-3.0
66.5,42.9,-0.99,0.57,-3.03
66.7,42.9,0.13,2.64,-3.06
66.7,42.9,0.84,2.64,-3.06
66.7,42.9,1.59,2.64,-3.06
66.7,45.2,2.36,2.64,-2.93
66.7,45.2,3.14,2.64,-2.93
66.9,45.2,3.93,0.43,-2.88
66.9,45.2,4.73,0.43,-2.88
66.9,43.8,5.53,0.43,-2.94
66.9,43.8,6.33,0.43,-2.94
66.9,43.8,7.14,0.43,-2.94
66.9,43.8,7.93,0.43,-2.94
66.9,43.8,8.73,0.43,-2.94
66.9,43.8,9.53,0.43,-2.94
66.9,43.8,10.32,0.43,-2.94
66.9,43.8,11.11,0.43,-2.94
66.9,43.8,11.89,0.43,-2.94
66.9,47.4,12.67,0.43,-2.74
66.7,47.4,13.44,-0.2,-2.62
66.7,47.4,14.21,-0.2,-2.62
66.7,46.4,14.97,-0.2,-2.63
66.5,46.4,15.73,-0.79,-2.62
66.5,46.4,16.48,-0.79,-2.62
66.5,46.4,17.23,-0.79,-2.62
66.3,46.4,17.96,-0.75,-2.6
66.3,46.4,18.69,-0.75,-2.6
66.3,46.4,19.41,-0.75,-2.6
66.3,46.4,20.13,-0.75,-2.6
66.3,46.4,20.83,-0.75,-2.6
66.1,52.3,21.53,-0.52,-2.19
66.1,52.3,22.22,-0.52,-2.19
66.1,52.3,22.89,-0.52,-2.19
66.1,51.4,23.56,-0.52,-2.05
65.9,51.4,24.22,-0.62,-1.97
65.9,51.4,24.87,-0.62,-1.97
65.9,51.4,25.5,-0.62,-1.97
65.9,51.4,26.13,-0.62,-1.97
65.7,51.4,26.74,-0.52,-1.91
65.7,51.4,27.34,-0.52,-1.91
65.7,51.4,27.93,-0.52,-1.91
65.7,51.4,28.5,-0.52,0.19
65.7,51.4,29.06,-0.52,0.48
65.7,55.4,29.6,-0.52,1.12
65.5,55.4,30.14,-0.47,1.24
65.5,55.4,30.65,-0.47,1.31
65.5,55.4,31.15,-0.47,1.36
65.5,55.4,31.64,-0.47,1.41
65.5,55.4,32.11,-0.47,1.45
65.5,55.5,32.56,-0.47,1.49
65.5,55.5,32.99,-0.47,1.52
65.5,55.5,33.41,-0.47,1.55
65.5,55.5,33.81,-0.47,1.57
65.5,55.5,34.19,-0.47,1.59
65.5,55.5,34.55,-0.47,1.61
65.5,58.2,34.89,-0.47,1.96
65.5,58.2,35.21,-0.47,1.99
65.5,58.2,35.52,-0.47,2.01
65.5,58.2,35.8,-0.47,2.02
65.5,58.2,36.06,-0.47,2.03
65.5,58.2,36.3,-0.47,2.04
65.5,58.1,36.52,-0.47,2.04
65.5,58.1,36.71,-0.47,2.04
65.5,58.1,36.89,-0.47,2.05
65.5,58.1,37.04,-0.47,2.06
65.5,58.1,37.17,-0.47,2.06
65.5,58.1,37.27,-0.47,2.06
65.5,61.1,37.36,-0.47,2.37
65.5,61.1,37.42,-0.47,2.46
65.5,61.1,37.46,-0.47,2.46
65.5,61.1,37.47,-0.47,2.46
65.5,61.1,37.46,-0.47,2.46
65.5,61.1,37.43,-0.47,2.46
65.5,61.1,37.38,-0.47,2.46
65.5,61.1,37.3,-0.47,2.46
65.5,61.1,37.2,-0.47,2.46
65.5,61.1,37.08,-0.47,2.46
65.5,61.1,36.93,-0.47,2.45
65.7,61.1,36.76,0.07,2.42
65.7,61.1,36.57,0.07,2.41
65.7,63.6,36.36,0.07,2.72
65.7,63.6,36.13,0.07,2.72
65.9,63.6,35.88,0.71,2.68
65.9,63.6,35.6,0.71,2.67
65.9,63.6,35.3,0.71,2.66
65.9,63.6,34.99,0.71,2.64
65.9,63.6,34.65,0.71,2.63
66.1,63.6,34.29,0.43,2.59
66.1,63.6,33.92,0.43,2.56
66.1,63.6,33.53,0.43,2.54
66.3,63.6,33.11,0.91,2.49
66.3,63.6,32.68,0.91,2.46
66.3,65.4,32.24,0.91,2.63
66.3,65.4,31.77,0.91,2.63
66.5,65.4,31.29,0.64,2.56
66.5,65.4,30.79,0.64,2.51
66.7,65.4,30.28,0.91,2.44
66.7,65.4,29.75,0.91,2.36
66.7,65.4,29.21,0.91,2.26
66.7,65.4,28.66,0.91,2.12
66.9,65.4,28.08,0.79,1.72
66.9,66.8,27.5,0.79,0.37
66.9,66.8,26.9,0.79,0.37
66.9,66.8,26.29,0.79,0.37
66.9,66.8,25.67,0.79,0.37
67.1,66.4,25.04,0.43,0.03
67.1,66.4,24.4,0.43,0.03
67.1,66.4,23.74,0.43,0.03
67.1,66.3,23.07,0.43,-0.04
67.3,66.3,22.4,0.59,-0.09
67.3,66.3,21.71,0.59,-0.09
67.3,66.3,21.02,0.59,-0.09
67.3,66.3,20.31,0.59,-0.09
67.5,66.3,19.6,0.64,-0.12
67.5,66.3,18.88,0.64,-0.12
67.5,66.3,18.15,0.64,-0.12
67.5,66.3,17.41,0.64,-0.12
67.5,65.6,16.67,0.64,-0.18
67.5,65.6,15.92,0.64,-0.18
67.7,65.6,15.51,0.42,-0.23
67.7,65.6,14.75,0.42,-0.23
67.7,65.6,13.98,0.42,-0.23
67.7,65.6,13.2,0.42,-0.23
67.9,65.6,12.42,0.56,-0.26
67.9,65.6,11.64,0.56,-0.26
67.9,65.6,10.85,0.56,-0.26
67.9,64.1,10.05,0.56,-0.38
67.9,64.1,9.26,0.56,-0.38
67.9,64.1,8.46,0.56,-0.38
67.9,63.2,7.65,0.56,-0.5
67.9,63.2,6.85,0.56,-0.5
67.9,63.2,6.04,0.56,-0.5
67.9,63.3,5.24,0.56,-0.55
67.9,63.3,4.43,0.56,-0.55
68.1,63.3,3.63,0.21,-0.59
68.1,63.3,2.84,0.21,-0.59
68.1,63.3,2.06,0.21,-0.59
68.1,63.3,1.29,0.21,-0.59
68.1,63.3,0.55,0.21,-0.59
68.1,60.1,-0.32,0.21,-0.81
68.1,60.1,-1.39,0.21,-0.81
68.1,60.1,-2.31,0.21,-0.81
68.1,60.1,-3.18,0.21,-0.81
68.1,60.1,-4.05,0.21,-0.81
68.1,60.1,-4.91,0.21,-0.81
68.1,60.4,-5.76,0.21,-0.91
68.1,60.4,-6.62,0.21,-0.91
68.1,60.4,-7.47,0.21,-0.91
68.1,60.4,-8.32,0.21,-0.91
68.1,60.4,-9.17,0.21,-0.91
68.1,60.4,-10.01,0.21,-0.91
68.1,56.5,-10.86,0.21,-1.21
68.1,56.5,-11.7,0.21,-1.21
68.1,56.5,-12.55,0.21,-1.21
68.1,56.5,-13.39,0.21,-1.21
68.1,56.5,-14.22,0.21,-1.21
68.1,56.5,-15.06,0.21,-1.21
68.1,56.5,-15.89,0.21,-1.21
68.1,56.5,-16.73,0.21,-1.21
68.1,56.5,-17.55,0.21,-1.21
68.1,56.8,-18.38,0.21,-1.34
68.1,56.8,-19.2,0.21,-1.34
68.1,56.8,-20.02,0.21,-1.34
68.1,53.5,-20.83,0.21,-1.62
68.1,53.5,-21.64,0.21,-1.62
68.1,53.5,-22.45,0.21,-1.62
68.1,53.5,-23.25,0.21,-1.62
68.1,53.5,-24.04,0.21,-1.62
68.1,53.5,-24.83,0.21,-1.62
68.1,53.5,-25.62,0.21,-1.62
68.1,53.5,-26.39,0.21,-1.62
68.1,53.5,-27.17,0.21,-1.62
68.1,53.5,-27.93,0.21,-1.62
68.1,53.5,-28.69,0.21,-1.62
68.1,53.5,-29.44,0.21,-1.62
68.1,53.5,-30.18,0.21,-1.62
67.9,51.5,-30.91,-0.06,-2.01
67.9,51.5,-31.64,-0.06,-2.01
67.9,51.5,-32.35,-0.06,-2.01
67.9,51.5,-33.06,-0.06,-2.01
67.9,51.5,-33.75,-0.06,-2.01
67.9,51.5,-34.44,-0.06,-2.01
67.9,51.5,-35.11,-0.06,-2.01
67.9,51.5,-35.77,-0.06,-2.01
67.9,51.5,-36.42,-0.06,-2.01
67.9,51.5,-37.06,-0.06,-2.01
67.9,51.5,-37.68,-0.06,-2.01
67.9,51.5,-38.29,-0.06,-2.01
67.9,49.8,-38.89,-0.06,-2.18
67.9,49.8,-39.47,-0.06,-2.18
67.9,49.8,-40.03,-0.06,-2.18
67.9,49.8,-40.58,-0.06,-2.18
67.9,49.8,-41.11,-0.06,-2.18
67.9,49.8,-41.63,-0.06,-2.18
67.9,49.8,-42.13,-0.06,-2.18
67.9,49.8,-42.6,-0.06,-2.18
67.9,49.8,-43.06,-0.06,-2.18
67.9,49.8,-43.5,-0.06,-2.18
67.9,51.2,-43.92,-0.06,-2.18
67.9,51.2,-44.32,-0.06,-2.18
67.9,51.2,-44.69,-0.06,-2.18
67.7,48.8,-45.05,-0.1,-2.39
67.7,48.8,-45.38,-0.1,-2.39
67.7,48.8,-45.69,-0.1,-2.39
67.7,48.8,-45.97,-0.1,-2.39
67.7,48.8,-46.23,-0.1,-2.39
67.7,48.8,-46.46,-0.1,-2.39
67.7,48.8,-46.67,-0.1,-2.39
67.7,48.8,-46.85,-0.1,-2.39
67.7,48.8,-47.01,-0.1,-2.39
67.7,50.5,-47.14,-0.1,-2.31
67.5,50.5,-47.25,-0.25,-2.26
67.5,50.5,-47.32,-0.25,-2.26
67.5,48.0,-47.37,-0.25,-2.4
67.3,48.0,-47.4,-0.68,-2.45
67.3,48.0,-47.39,-0.68,-2.45
67.3,48.0,-47.36,-0.68,-2.45
67.3,48.0,-47.3,-0.68,-2.45
67.1,48.0,-47.22,-0.6,-2.47
67.1,48.0,-47.11,-0.6,-2.47
67.1,48.0,-46.97,-0.6,-2.47
67.1,48.0,-46.81,-0.6,-2.47
67.1,46.6,-46.61,-0.6,-2.57
67.1,46.6,-46.4,-0.6,-2.57
67.1,46.6,-46.16,-0.6,-2.57
67.1,46.6,-45.89,-0.6,-2.57
67.1,46.6,-45.6,-0.6,-2.57
66.9,46.6,-45.29,-0.27,-2.6
66.9,46.6,-44.95,-0.27,-2.6
66.9,47.0,-44.59,-0.27,-2.59
66.9,47.0,-44.21,-0.27,-2.59
66.9,47.0,-43.81,-0.27,-2.59
66.7,47.0,-43.38,-0.49,-2.58
66.7,47.0,-42.94,-0.49,-2.58
66.7,47.0,-42.47,-0.49,-2.58
66.5,45.7,-41.99,-0.68,-2.68
66.5,45.7,-41.49,-0.68,-2.68
66.5,45.7,-40.97,-0.68,-2.68
66.5,45.7,-40.44,-0.68,-2.68
66.5,45.7,-39.88,-0.68,-2.68
66.5,45.7,-39.31,-0.68,-2.68
66.3,45.7,-38.73,-0.42,-2.68
66.3,45.7,-38.13,-0.42,-2.68
66.3,45.7,-37.52,-0.42,-2.68
66.3,45.7,-36.89,-0.42,-2.68
66.1,45.7,-36.25,-0.64,-2.67
66.1,45.7,-35.6,-0.64,-2.67
66.1,44.7,-34.94,-0.64,-2.73
65.9,44.7,-34.26,-0.75,-2.74
65.9,44.7,-33.57,-0.75,-2.74
65.9,44.7,-32.88,-0.75,-2.74
65.9,44.7,-32.17,-0.75,-2.74
65.7,44.7,-31.45,-0.59,-2.74
65.7,44.7,-30.73,-0.59,-2.74
65.5,44.7,-29.99,-1.08,-2.72
65.5,44.7,-29.25,-1.08,-2.72
65.5,44.7,-28.5,-1.08,-2.72
65.5,44.7,-27.75,-1.08,-2.72
65.5,44.7,-26.98,-1.08,-2.72
65.7,44.7,-26.21,0.55,-2.73
65.7,43.5,-25.43,0.55,-2.81
65.7,43.5,-24.65,0.55,-2.81
65.7,43.5,-23.86,0.55,-2.81
65.7,43.5,-23.06,0.55,-2.81
65.7,43.5,-22.27,0.55,-2.81
65.9,43.5,-21.46,0.37,-2.86
65.9,43.5,-20.65,0.37,-2.86
65.9,43.5,-19.84,0.37,-2.86
65.9,43.5,-19.02,0.37,-2.86
65.9,43.5,-18.2,0.37,-2.86
65.9,43.5,-17.38,0.37,-2.86
65.9,43.5,-16.55,0.37,-2.86
65.9,42.5,-15.73,0.37,-2.95
65.9,42.5,-14.89,0.37,-2.95
66.1,42.5,-14.06,0.27,-3.01
66.1,42.5,-13.22,0.27,-3.01
66.1,42.5,-12.39,0.27,-3.01
66.1,42.5,-11.55,0.27,-3.01
66.1,42.5,-10.7,0.27,-3.01
66.3,42.5,-9.86,0.46,-3.05
66.3,42.5,-9.02,0.46,-3.05
66.3,42.7,-8.17,0.46,-3.06
66.3,42.7,-7.33,0.46,-3.06
66.3,42.7,-6.48,0.46,-3.06
66.3,41.9,-5.63,0.46,-3.12
66.5,41.9,-4.78,0.44,-3.16
66.7,41.9,-3.92,1.46,-3.19
66.7,41.9,-3.06,1.46,-3.19
66.7,41.9,-2.19,1.46,-3.19
66.7,41.9,-1.27,1.46,-3.19
66.7,41.9,-0.15,1.46,-3.19
66.7,41.9,0.64,1.46,-3.19
66.7,41.9,1.38,1.46,-3.19
66.7,41.9,2.14,1.46,-3.19
66.7,44.3,2.92,1.46,-3.05
66.7,44.3,3.71,1.46,-3.05
66.7,44.3,3.71,1.46,-3.05
66.7,44.3,4.5,1.46,-3.05
66.7,43.4,5.3,1.46,-3.04
66.9,43.4,6.1,0.2,-3.05
66.9,43.4,6.9,0.2,-3.05
66.9,43.4,7.69,0.2,-3.05
66.9,43.4,8.49,0.2,-3.05
66.9,43.4,9.28,0.2,-3.05
66.9,43.4,10.07,0.2,-3.05
66.9,43.4,10.86,0.2,-3.05
66.9,43.4,11.64,0.2,-3.05
66.7,47.7,12.42,-0.31,-2.75
66.7,47.7,13.19,-0.31,-2.75
66.7,47.7,13.96,-0.31,-2.75
66.7,46.9,14.72,-0.31,-2.66
66.5,46.9,15.47,-0.57,-2.6
66.5,46.9,16.22,-0.57,-2.6
66.5,46.9,16.96,-0.57,-2.6
66.5,46.9,17.7,-0.57,-2.6
66.5,46.9,18.43,-0.57,-2.6
66.5,46.9,19.14,-0.57,-2.6
66.3,46.9,19.86,-0.45,-2.56
66.3,46.9,20.56,-0.45,-2.56
66.3,53.9,21.25,-0.45,-2.09
66.1,53.9,21.94,-0.79,-1.84
66.1,53.9,22.61,-0.79,-1.84
66.1,53.9,23.28,-0.79,-1.84
65.9,52.5,23.93,-0.63,-1.77
65.9,52.5,24.58,-0.63,-1.77
65.9,52.5,25.21,-0.63,-1.77
65.9,52.5,25.83,-0.63,-1.77
65.9,52.5,26.44,-0.63,-1.77
65.9,52.5,27.04,-0.63,-1.77
65.9,52.5,27.62,-0.63,-1.77
65.9,52.5,28.19,-0.63,-0.33
65.7,52.5,28.75,-0.3,0.52
65.7,57.0,29.82,0.0,1.37
65.7,57.0,30.33,0.0,1.45
65.7,57.0,30.83,0.0,1.51
65.7,57.0,31.31,0.0,1.56
65.7,57.0,31.78,0.0,1.6
65.5,57.0,32.23,-0.45,1.67
65.5,57.0,32.66,-0.45,1.7
65.5,57.0,33.07,-0.45,1.72
65.5,57.0,33.47,-0.45,1.75
65.5,56.9,33.85,-0.45,1.76
65.5,56.9,34.2,-0.45,1.77
65.5,56.9,34.54,-0.45,1.79
65.5,59.6,34.86,-0.45,2.14
65.5,59.6,35.16,-0.45,2.17
65.5,59.6,35.44,-0.45,2.19
65.5,59.6,35.7,-0.45,2.2
65.5,59.6,35.94,0.0,2.21
65.5,59.6,36.15,0.0,2.22
65.5,59.6,36.34,0.0,2.22
